Function Name, Cumulative Stack Size, Branch Type
"AudioStreamMgr_FindRxStreamSvcAndGenericDevNodes(AudioStreamMgr_SessionStateType*, AudioStreamMgr_StreamStateType*, ASM_GraphNodeIndex*, ASM_GraphNodeIndex*)",1608,Recursive
"VSM_utility_set_oob_pktexg_config_response_handler(vsm_session_object_t*)",1608,Recursive
"_ZL50VSM_utility_set_oob_pktexg_config_response_handlerP20vsm_session_object_t__merged",1608,Recursive
"CUsGestureLib::End()",1608,Recursive
"CUsProximityLib::SetGetLibParam(param_data_t*)",1608,Recursive
"CUsProximityLib::End()",1608,Recursive
"CCapiUsDetectLib::FreeAllocatedBuffers()",1608,Recursive
"__wrap_memalign",1608,Recursive
"afe_delete_cached_params_list",1608,Recursive
"afe_dma_buff_copy",1608,Recursive
"afe_i2s_port_deinit",1608,Recursive
"afe_lpm_client_deregister",1608,Recursive
"afe_mmpm_register_lpass_core",1608,Recursive
"afe_port_hw_mad_dealloc_resources",1608,Recursive
"afe_restore_usba_cfg",1608,Recursive
"afe_set_audioif_reconfig_i2s_clk",1608,Recursive
"afe_set_rt_proxy_cfg",1608,Recursive
"apr_misc_sleep",1608,Recursive
"audio_module_chain_wrapper_set_param",1608,Recursive
"avtimer_server_create_timer",1608,Recursive
"avtimer_server_delete_timer",1608,Recursive
"avtimer_timer_delete",1608,Recursive
"avtimer_timer_stop",1608,Recursive
"avtimer_timer_stop__merged",1608,Recursive
"capi_v2_amrwb_voice_dec_init",1608,Recursive
"capi_v2_evrc_audio_dec_init",1608,Recursive
"capi_v2_fr_voice_dec_init",1608,Recursive
"capi_v2_fr_voice_enc_init",1608,Recursive
"capi_v2_latency_get_static_properties",1608,Recursive
"capi_v2_msiir_cache_params",1608,Recursive
"capi_v2_msiir_process_get_properties",1608,Recursive
"capi_v2_p_eq_get_static_properties",1608,Recursive
"capi_v2_v13k_audio_dec_init",1608,Recursive
"capi_v2_virtualizer_get_static_properties",1608,Recursive
"capi_v2_voice_iir_mic_set_properties",1608,Recursive
"cop_pack_destroy",1608,Recursive
"cvd_cal_find_min_max_column_value_v2",1608,Recursive
"cvd_cal_mem_alloc_object",1608,Recursive
"dynconfig_ParseOEMConfig",1608,Recursive
"f8T77Tq34eH2X4TV3",1608,Closed
"free_alloc_memory",1608,Recursive
"mem_memalign",1608,Recursive
"open_mod_table_dtor_imp",1608,Recursive
"qdss_ctrl_init",1608,Recursive
"qmi_csi_xport_closed",1608,Recursive
"qmi_csi_xport_disconnect",1608,Recursive
"qurt_elite_adsppm_wrapper_end_profiling",1608,Recursive
"qurt_elite_adsppm_wrapper_register",1608,Recursive
"qurt_elite_adsppm_wrapper_release",1608,Recursive
"qurt_elite_adsppm_wrapper_request",1608,Recursive
"qurt_elite_adsppm_wrapper_request__merged",1608,Recursive
"qurt_elite_bufmgr_return_buf",1608,Recursive
"rs_drv_cal_stream_data",1608,Recursive
"rs_drv_init",1608,Recursive
"rs_init",1608,Recursive
"rs_mmpm_misc_static_devote",1608,Recursive
"rs_mmpm_misc_static_vote",1608,Recursive
"rs_mmpm_misc_static_vote__merged",1608,Recursive
"sample_rate_conv_deinit",1608,Recursive
"servreg_register_remote_listener",1608,Recursive
"sp_th_vi_lib_destroy",1608,Recursive
"topo_db_deinit",1608,Recursive
"voice_host_pcm_end",1608,Recursive
"AudioDecSvc_DestroyOutputDataQ",1600,Recursive
"AudioStreamMgr_DeallocateSession",1600,Recursive
"AudioStreamMgr_SessionRespQGetPPTopologyModulesHandler.extracted_region",1600,Recursive
"DAL_DeviceDetach",1600,Recursive
"Diag_LSM_Delay_Test",1600,Recursive
"MtMx_CheckIfInputPortCanTransitionAwayFromReady",1600,Recursive
"MtMx_DeInitOutputAvSync",1600,Recursive
"MtMx_InPortSetS2DPtrSampleSlipLibrary.extracted_region",1600,Recursive
"MtMx_InitOutputAvSync",1600,Recursive
"MtMx_PspdInitChanQ",1600,Recursive
"SlimBusBamResetTimerCallback",1600,Recursive
"SlimBus_AllocMasterPortsInternal.extracted_region",1600,Recursive
"_DoRemoteDeviceAttach",1600,Recursive
"_DoRemoteStringDeviceAttach",1600,Recursive
"_Locvar",1600,Recursive
"_Mbtowc",1600,Recursive
"_Setloc",1600,Recursive
"vcm_deinit(vcm_t*)",1600,Recursive
"hashtable_deinit(hashtable*)",1600,Recursive
"amdb_queue_destroy(adsp_amdb_queue_t*)",1600,Recursive
"capiv2_pbe_cleanup(capi_v2_pbe*)",1600,Recursive
"vpm_svc_vp3_deinit(vpm_vp3_info_t*)",1600,Recursive
"vptx_free_circ_bufs(vptx_t*)",1600,Recursive
"topo_free_eos_buffer(topo_struct*, unsigned char*)",1600,Recursive
"vptx_destroy_sns_qmi(vptx_t*)",1600,Recursive
"AudPP_delete_all_nodes(audproc_event_node_t**)",1600,Recursive
"vprx_allocate_mem_free(vprx_t*)",1600,Recursive
"vptx_allocate_mem_free(vptx_t*)",1600,Recursive
"AudPP_DestroyFormatConv(_AudPP_FormatConvType*)",1600,Recursive
"AudPP_event_insert_node(audproc_event_query_payload_t*, audproc_event_node_t**)",1600,Recursive
"compressed_mute_process(capi_v2_compressed_mute_t*, unsigned char*, unsigned long, unsigned char*, unsigned long*)",1600,Recursive
"mem_blob_reader_destroy(mem_blob_reader_t**)",1600,Recursive
"acdb_file_reader_destroy(acdb_file_reader_t**)",1600,Recursive
"aanc_apr_port_cfg_handler(signed char*, afe_aanc_state*)",1600,Recursive
"topo_dealloc_temp_buffers(topo_t*)",1600,Recursive
"vpm_validate_calib_payload(unsigned long, unsigned long, unsigned long long)",1600,Recursive
"capi_v2_lec_init_lib_memory(capi_v2_lec*)",1600,Recursive
"capi_v2_delay_destroy_buffer(capi_v2_latency_t*)",1600,Recursive
"capi_v2_p_eq_free_eq_instance(capi_v2_p_eq*, EQ_INST)",1600,Recursive
"AudioEncSvc_UpdateNonPcmEncCfg(AudioEncSvc_t*, void*)",1600,Recursive
"capi_v2_eansv2_free_lib_memory(capi_v2_eans_t*)",1600,Recursive
"ultrasound_svc_circ_buff_deinit(us_circ_buff_state_t*)",1600,Recursive
"vsm_utility_free_session_object(vsm_session_object_t**)",1600,Recursive
"afe_aanc_cleanup_circ_buf_memory(afe_aanc_state*)",1600,Recursive
"afe_hdmi_output_set_chstatus_cfg(afe_dev_port*, signed char*, unsigned long)",1600,Recursive
"vfr_driver_get_afe_port_acc_drift(afe_dev_port*, vfr_src_state*)",1600,Recursive
"topo_bg_thread_reset_input_buffers(void*, unsigned long, _AdspAudioMediaFormatInfo_t*) (.extracted_region)",1600,Recursive
"hdmi_output_group_list_node_destroy(hdmi_out_group_list*)",1600,Recursive
"vsm_utility_allocate_timing_payload(vsm_session_object_t*, long**)",1600,Recursive
"ultrasound_proc_svc_destroy_response_q(ultrasound_proc_svc_t*)",1600,Recursive
"acdb_file_reader_release_active_section(acdb_file_reader_t*, unsigned long)",1600,Recursive
"capi_v2_dynamic_resampler_release_memory(capi_v2_dynamic_resampler*)",1600,Recursive
"capi_v2_fir_clean_up_cached_coeff_memory(capi_v2_fir_t*)",1600,Recursive
"ultrasound_proc_svc_undo_media_fmt_handle(ultrasound_proc_svc_t*)",1600,Recursive
"afe_hdmi14_deinit_IEC60958_ch_status_table(hdmi14_port_state*)",1600,Recursive
"capi_v2_dynamic_resampler_alloc_lib_memory(capi_v2_dynamic_resampler*)",1600,Recursive
"capi_v2_dynamic_resampler_set_default_init(capi_v2_dynamic_resampler*)",1600,Recursive
"ultrasound_proc_svc_undo_create_rx_pattern(ultrasound_proc_svc_t*)",1600,Recursive
"capi_v2_compressed_latency_create_delay_buf(capi_v2_compressed_latency_t*)",1600,Recursive
"capi_v2_virtualizer_reinit_with_output_media_fmt(capi_v2_virtualizer*, capi_v2_virtualizer_media_fmt*)",1600,Recursive
"capi_v2_dynamic_resampler_alloc_and_generate_coef_matrix(capi_v2_dynamic_resampler*)",1600,Recursive
"capi_v2_end(adsp_amdb_node_t*)",1600,Recursive
"capi_v2_aig_end(capi_v2_t*)",1600,Recursive
"capi_v2_drc_end(capi_v2_t*)",1600,Recursive
"capi_v2_lec_end(capi_v2_t*)",1600,Recursive
"afe_i2s_read_dma(void*, unsigned long*, unsigned char*)",1600,Recursive
"capi_v2_mbdrc_end(capi_v2_t*)",1600,Recursive
"vprx_set_mute_cmd(void*, elite_msg_any_t*)",1600,Recursive
"afe_clk_set_enable(DalDeviceHandle*, unsigned long, generic_clk_cfg_info*)",1600,Recursive
"destroy_dst_handle(imc_dest_info_t*)",1600,Recursive
"adsp_amdb_node_free(void*, hash_node*)",1600,Recursive
"capi_v2_efr_dec_end(capi_v2_t*)",1600,Recursive
"capi_v2_efr_enc_end(capi_v2_t*)",1600,Recursive
"capi_v2_limiter_end(capi_v2_t*)",1600,Recursive
"capi_v2_tty_enc_end(capi_v2_t*)",1600,Recursive
"mp3_dec_capi_v2_end(capi_v2_t*)",1600,Recursive
"capi_v2_dtmf_gen_end(capi_v2_t*)",1600,Recursive
"amdb_client_node_free(void*, hash_node*)",1600,Recursive
"capi_v2_voice_hpf_end(capi_v2_t*)",1600,Recursive
"topo_graph_free_graph(topo_graph_t*)",1600,Recursive
"vdec_set_timingv2_cmd(void*, elite_msg_any_t*)",1600,Recursive
"vptx_set_timingv3_cmd(void*, elite_msg_any_t*)",1600,Recursive
"hp_mp3_dec_capi_v2_end(capi_v2_t*)",1600,Recursive
"vprx_free_proc_buf_mem(vprx_t*)",1600,Recursive
"capi_v2_sample_slip_end(capi_v2_t*)",1600,Recursive
"capi_v2_sample_slip_end(capi_v2_t*)",1600,Recursive
"combo_mp3_dec_capi_v2_end(capi_v2_t*)",1600,Recursive
"vpm_verify_feature_config(vpm_session_object_t*, vpm_device_config_entry_t*, unsigned char)",1600,Recursive
"adsp_amdb_node_release_int(adsp_amdb_node_t*, unsigned char)",1600,Recursive
"capi_v2_dtmf_gen_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1600,Recursive
"capi_v2_soft_vol_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1600,Recursive
"capi_v2_voice_iir_mic1_end(capi_v2_t*)",1600,Recursive
"capi_v2_voice_iir_mic2_end(capi_v2_t*)",1600,Recursive
"capi_v2_voice_iir_mic3_end(capi_v2_t*)",1600,Recursive
"capi_v2_voice_iir_mic4_end(capi_v2_t*)",1600,Recursive
"capi_v2_voice_resampler_end(capi_v2_t*)",1600,Recursive
"topo_module_query_intf_extn(_module_info*, adsp_amdb_capi_v2_t*)",1600,Recursive
"afe_actual_enable_disable_clk(DalDeviceHandle*, generic_clk_cfg_info*, unsigned long, unsigned long)",1600,Recursive
"audio_dec_svc_destroy_capi_v2(capi_v2_t**)",1600,Recursive
"audio_enc_svc_destroy_capi_v2(capi_v2_t**)",1600,Recursive
"AudioDecSvc_DestroyScratchBufs(AudioDecSvc_t*)",1600,Recursive
"capi_v2_chmixer_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1600,Recursive
"capi_v2_compressed_latency_end(capi_v2_t*)",1600,Recursive
"capi_v2_efr_enc_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1600,Recursive
"capi_v2_latency_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1600,Recursive
"capi_v2_voice_gain_dep_iir_end(capi_v2_t*)",1600,Recursive
"capi_v2_mfc_delete_module_chain(_mfc_module_chain_t**)",1600,Recursive
"capi_v2_hw_resampler_end_buf_mgr(capi_v2_hw_resampler*)",1600,Recursive
"audio_module_chain_wrapper_free_ports(module_info_t*)",1600,Recursive
"topo_print_module_output_media_format(unsigned short, unsigned long, unsigned long, topo_media_fmt_v2_t const*)",1600,Recursive
"capi_v2_dynamic_resampler_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1600,Recursive
"topo_internal_buf_destroy_internal_buffer(topo_struct*)",1600,Recursive
"audio_module_chain_wrapper_destroy_stream_buf(_AudioModuleCapiWrapper_t*)",1600,Recursive
"elite_cmn_topo_db_process_check_remove_topology(elite_cmn_topo_db_internal_entry_t*, elite_cmn_topo_db_internal_entry_t*)",1600,Recursive
"init_capi(hp_mp3_dec_capi_v2_t*)",1600,Recursive
"CUsGestureLib::FreeAllocatedBuffers()",1600,Recursive
"CUsProximityLib::FreeAllocatedBuffers()",1600,Recursive
"CCapiEposStylusEncoderLib::DestroyLeftOverBuffers()",1600,Recursive
"CCapiEposStylusEncoderLib::~CCapiEposStylusEncoderLib()",1600,Recursive
"__cxa_atexit",1600,Recursive
"_rtld_unload_object",1600,Recursive
"afe_add_static_topos_and_mods_to_cmn_db",1600,Recursive
"afe_add_static_topos_to_cmn_db",1600,Recursive
"afe_capi_v2_destroy",1600,Recursive
"afe_i2s_port_init",1600,Recursive
"afe_pop_suppressor_end",1600,Recursive
"afe_port_dangergen_close",1600,Recursive
"afe_port_deinit_limiter",1600,Recursive
"afe_port_set_avsync_test_prv_module_params",1600,Recursive
"afe_sb_update_register",1600,Recursive
"afe_swmad_deinit_data",1600,Recursive
"algo_data_logging_deinit",1600,Recursive
"algo_log_buffer",1600,Recursive
"atexit",1600,Recursive
"aud_add_static_topos_to_cmn_db",1600,Recursive
"aud_dec_svc_delete_all_nodes",1600,Recursive
"aud_dec_svc_event_delete_node",1600,Recursive
"avtimer_timer_restart",1600,Recursive
"capi_v2_audio_eansv2_get_static_properties",1600,Recursive
"capi_v2_bassboost_get_static_properties",1600,Recursive
"capi_v2_compressed_latency_get_static_properties",1600,Recursive
"capi_v2_compressed_mute_get_static_properties",1600,Recursive
"capi_v2_fir_get_static_properties",1600,Recursive
"capi_v2_fourgv_nb_audio_enc_get_static_properties",1600,Recursive
"capi_v2_gain_get_static_properties",1600,Recursive
"capi_v2_peakmeter_get_static_properties",1600,Recursive
"capi_v2_reverb_get_static_properties",1600,Recursive
"capi_v2_voice_eansv2_get_static_properties",1600,Recursive
"capi_v2_voice_iir_end",1600,Recursive
"capi_v2_voice_iir_process",1600,Recursive
"capiv2_iec61937_pack_end",1600,Recursive
"cleanup_client_lists",1600,Recursive
"cvd_diag_register_with_diag",1600,Recursive
"diagpkt_LSM_process_request",1600,Recursive
"dlinitex_pie",1600,Recursive
"dsd_packetizer_capi_v2_get_static_properties",1600,Recursive
"elite_cmn_topo_db_deinit",1600,Recursive
"exit",1600,Recursive
"exit.1.0_i32__1",1600,Recursive
"isalnum",1600,Recursive
"isalpha",1600,Recursive
"isblank",1600,Recursive
"iscntrl",1600,Recursive
"isdigit",1600,Recursive
"isgraph",1600,Recursive
"islower",1600,Recursive
"isprint",1600,Recursive
"ispunct",1600,Recursive
"isspace",1600,Recursive
"isupper",1600,Recursive
"isxdigit",1600,Recursive
"log_submit",1600,Recursive
"lsm_add_static_topos_to_cmn_db",1600,Recursive
"mbclient_destroy",1600,Recursive
"mm_built_in_registration_tracker_init",1600,Recursive
"mvm_free_object",1600,Recursive
"mvm_log_state_info",1600,Recursive
"pthread_cond_broadcast",1600,Recursive
"pthread_cond_signal",1600,Recursive
"pthread_exit",1600,Recursive
"pthread_join",1600,Recursive
"qdss_ctrl_diag_pkt_handler",1600,Recursive
"qmi_cci_client_alloc",1600,Recursive
"qmi_client_get_service_instance",1600,Recursive
"qmi_client_get_txn",1600,Recursive
"qmi_client_register_error_cb",1600,Recursive
"qurt_elite_channel_delete",1600,Recursive
"qurt_elite_globalstate_init",1600,Recursive
"qurt_elite_queue_destroy",1600,Recursive
"sd_drift_calc_destroy",1600,Recursive
"srand",1600,Recursive
"stream_router_svc_update_session_clock",1600,Recursive
"strxfrm",1600,Recursive
"threads_gc",1600,Recursive
"timer_sleep",1600,Recursive
"tolower",1600,Recursive
"topo_db_add_topologies",1600,Recursive
"toupper",1600,Recursive
"usm_apr_router_register_data_q",1600,Recursive
"voice_cmn_accu_drift",1600,Recursive
"wcsxfrm",1600,Recursive
"wctrans",1600,Recursive
"wctype",1600,Recursive
"Adm_UpdateCompressedSessionMappingMask",1592,Recursive
"Diag_LSM_Pkt_DeInit",1592,Recursive
"JtC1TGn24t824HtC9TH",1592,Recursive
"MtMx_ReInitLocalBuffer.extracted_region",1592,Recursive
"MtMx_SetInOutDriftPtr",1592,Recursive
"PtJCTXnT2HhPC9TH",1592,Recursive
"SigVerify_Deinit",1592,Recursive
"TnJtC2ahPC9TH",1592,Recursive
"TnJtC2hXPC9TH",1592,Recursive
"_Freeloc",1592,Recursive
"_Getmbcurmax",1592,Recursive
"_Iswctype",1592,Recursive
"_Towctrans",1592,Recursive
"hal_ts_init_v1(vfr_hw_info*)",1592,Recursive
"cdc_cfg_int_paging()",1592,Recursive
"capi_v2_pbe_core_process(capi_v2_pbe*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",1592,Recursive
"afe_hdmi_output_driver_init()",1592,Recursive
"capi_v2_soft_vol_update_kpps(capi_v2_soft_vol*)",1592,Recursive
"ultrasound_enc_svc_update_lib(ultrasound_enc_svc_t*, usm_enc_cfg_blk_param_t*)",1592,Recursive
"vpm_soundfocus_validate_angles(vss_isoundfocus_cmd_set_sectors_t*)",1592,Recursive
"capi_v2_p_eq_update_process_check(capi_v2_p_eq*, unsigned long)",1592,Recursive
"AudioEncSvc_HandleFwkExtnAtMediaFmt(AudioEncSvc_t*, enc_CAPI_container_t*)",1592,Recursive
"capi_v2_p_eq_process_get_properties(capi_v2_p_eq*, capi_v2_proplist_t*)",1592,Recursive
"ultrasound_proc_svc_circ_buff_alloc(ultrasound_proc_svc_t*)",1592,Recursive
"ultrasound_proc_svc_populate_afe_rx(ultrasound_proc_svc_t*)",1592,Recursive
"capi_v2_chmixer_process_get_properties(capi_v2_chmixer const*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_latency_process_get_properties(capi_v2_latency_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_virtualizer_process_multichannel(capi_v2_virtualizer*, capi_v2_stream_data_t*, capi_v2_stream_data_t*)",1592,Recursive
"capi_v2_virtualizer_process_get_properties(capi_v2_virtualizer*, capi_v2_proplist_t*)",1592,Recursive
"raw_passthru_capi_v2_process_get_properties(generic_coompressed_capi_v2*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_dynamic_resampler_process_get_properties(capi_v2_dynamic_resampler*, capi_v2_proplist_t*)",1592,Recursive
"afe_clk_set_disable(DalDeviceHandle*, unsigned long, generic_clk_cfg_info*)",1592,Recursive
"vptx_set_timing_cmd(void*, elite_msg_any_t*)",1592,Recursive
"capi_v2_aig_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",1592,Recursive
"venc_set_pp_samp_rate(void*, elite_msg_any_t*)",1592,Recursive
"capi_v2_aig_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_fir_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"topo_is_media_format_valid(topo_media_fmt_v2_t const*, unsigned short, unsigned long, unsigned long)",1592,Recursive
"capi_v2_gain_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_mbdrc_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_eansv2_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_limiter_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_voice_resampler_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",1592,Recursive
"capi_v2_byteshifter_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_sample_slip_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_compressed_mute_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_voice_soft_mute_set_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"AudioStreamMgr_PreOpenStreamCommonHandler(AudioStreamMgr_t*, unsigned char, unsigned char)",1592,Recursive
"capi_v2_compressed_latency_get_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"capi_v2_voice_volume_control_set_properties(capi_v2_t*, capi_v2_proplist_t*)",1592,Recursive
"ultrasound_proc_svc_process_source_output_data_q(ultrasound_proc_svc_t*)",1592,Recursive
"afe_hal_dma_init",1592,Recursive
"afe_port_get_avsync_test_prv_module_params",1592,Recursive
"afe_port_update_dynamic_kpps",1592,Recursive
"afe_sb_read_register",1592,Recursive
"afe_sb_write_register",1592,Recursive
"afe_slimbus_multi_ep_write",1592,Recursive
"apr_memq_init",1592,Recursive
"aprv2_drv_alloc_raw",1592,Recursive
"capi_v2_byteshifter_get_static_properties",1592,Recursive
"capi_v2_chmixer_get_static_properties",1592,Recursive
"capi_v2_dynamic_resampler_get_static_properties",1592,Recursive
"capi_v2_soft_vol_get_static_properties",1592,Recursive
"capi_v2_voice_iir_set_properties",1592,Recursive
"capi_v2_voice_tx_dtmf_det_get_static_properties",1592,Recursive
"capiv2_iec61937_pack_get_properties",1592,Recursive
"closeall",1592,Recursive
"create_filt_mem",1592,Recursive
"cvd_cal_free_object",1592,Recursive
"cvd_cal_free_table_handle",1592,Recursive
"cvd_cal_validate_entry",1592,Recursive
"dangergen_open",1592,Recursive
"diagpkt_tbl_reg",1592,Recursive
"diagpkt_tbl_reg_append_proc",1592,Recursive
"dog_hb_init",1592,Recursive
"flush_tx_q",1592,Recursive
"free_phy_mem",1592,Recursive
"hal_audioif_common_init",1592,Recursive
"hal_i2s_init_v2",1592,Recursive
"hal_pcm_init_v2",1592,Recursive
"iswalnum",1592,Recursive
"iswalpha",1592,Recursive
"iswblank",1592,Recursive
"iswcntrl",1592,Recursive
"iswctype",1592,Recursive
"iswdigit",1592,Recursive
"iswgraph",1592,Recursive
"iswlower",1592,Recursive
"iswprint",1592,Recursive
"iswpunct",1592,Recursive
"iswspace",1592,Recursive
"iswupper",1592,Recursive
"iswxdigit",1592,Recursive
"mvm_mem_alloc_object",1592,Recursive
"perror",1592,Recursive
"pthread_detach",1592,Recursive
"pthread_mutex_init",1592,Recursive
"qdss_ctrl_diag_init",1592,Recursive
"qurt_elite_memory_aligned_free",1592,Recursive
"qurt_elite_memory_heapmgr_delete",1592,Recursive
"remove_txn",1592,Recursive
"rs_drv_job_process_done",1592,Recursive
"servreg_alloc_monitor_handle",1592,Recursive
"setbuf",1592,Recursive
"setvbuf",1592,Recursive
"strcoll",1592,Recursive
"strtok",1592,Recursive
"tms_diag_send_generic_response",1592,Recursive
"topo_get_param",1592,Recursive
"topo_set_param",1592,Recursive
"towctrans",1592,Recursive
"towlower",1592,Recursive
"towupper",1592,Recursive
"tracer_diag_init",1592,Recursive
"tracer_diag_pkt_handler_ext",1592,Recursive
"wcscoll",1592,Recursive
"Adm_ResetSessionMappingMask",1584,Recursive
